regionType,regionId,representative,field,status,value,source,reason
illinoisSenate,39,Don Harmon,phone,value,(708) 848-2002,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,39,Don Harmon,address,value,6941 W. North Ave. Oak Park IL 60302,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,39,Don Harmon,photo,unavailable,,http://www.ilga.gov/Senate/Members/Details/3268,Not published by official source
illinoisSenate,40,Patrick J. Joyce,name,value,Patrick J. Joyce,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,40,Patrick J. Joyce,email,unavailable,,http://www.ilga.gov/Senate/Members/rptMemberList,Not published by official source
illinoisSenate,40,Patrick J. Joyce,phone,value,(708) 756-0882,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,40,Patrick J. Joyce,address,value,179 S. Wall St. Kankakee IL 60901,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,40,Patrick J. Joyce,photo,unavailable,,http://www.ilga.gov/Senate/Members/Details/3372,Not published by official source
illinoisSenate,41,John F. Curran,name,value,John F. Curran,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,41,John F. Curran,email,unavailable,,http://www.ilga.gov/Senate/Members/rptMemberList,Not published by official source
illinoisSenate,41,John F. Curran,phone,value,(630) 914-5733,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,41,John F. Curran,address,value,1011 State St. Suite 205 Lemont IL 60439,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,41,John F. Curran,photo,unavailable,,http://www.ilga.gov/Senate/Members/Details/3329,Not published by official source
illinoisSenate,42,Linda Holmes,name,value,Linda Holmes,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,42,Linda Holmes,email,unavailable,,http://www.ilga.gov/Senate/Members/rptMemberList,Not published by official source
illinoisSenate,42,Linda Holmes,phone,value,(630) 820-8650,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,42,Linda Holmes,address,value,4255 Westbrook Dr. Suite 216 Aurora IL 60504,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,42,Linda Holmes,photo,unavailable,,http://www.ilga.gov/Senate/Members/Details/3270,Not published by official source
illinoisSenate,43,Rachel Ventura,name,value,Rachel Ventura,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,43,Rachel Ventura,email,unavailable,,http://www.ilga.gov/Senate/Members/rptMemberList,Not published by official source
illinoisSenate,43,Rachel Ventura,phone,value,(331) 290-0443,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,43,Rachel Ventura,address,value,221 Springfield Ave. Unit 3 Joliet IL 60435,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,43,Rachel Ventura,photo,unavailable,,http://www.ilga.gov/Senate/Members/Details/3409,Not published by official source
illinoisSenate,44,Sally J. Turner,name,value,Sally J. Turner,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,44,Sally J. Turner,email,unavailable,,http://www.ilga.gov/Senate/Members/rptMemberList,Not published by official source
illinoisSenate,44,Sally J. Turner,phone,value,(217) 651-8291,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,44,Sally J. Turner,address,value,120 S. McLean St Suite E Lincoln IL 62656,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,44,Sally J. Turner,photo,unavailable,,http://www.ilga.gov/Senate/Members/Details/3397,Not published by official source
illinoisSenate,45,Andrew S. Chesney,name,value,Andrew S. Chesney,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,45,Andrew S. Chesney,email,unavailable,,http://www.ilga.gov/Senate/Members/rptMemberList,Not published by official source
illinoisSenate,45,Andrew S. Chesney,phone,value,(815) 232-0774,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,45,Andrew S. Chesney,address,value,50 West Douglas Street Stewart Center Suite 1001 Freeport IL 61032,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,45,Andrew S. Chesney,photo,unavailable,,http://www.ilga.gov/Senate/Members/Details/3410,Not published by official source
illinoisSenate,46,David Koehler,name,value,David Koehler,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,46,David Koehler,email,unavailable,,http://www.ilga.gov/Senate/Members/rptMemberList,Not published by official source
illinoisSenate,46,David Koehler,phone,value,(309) 677-0120,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,46,David Koehler,address,value,1203 E. Kingman Ave. Peoria Heights IL 61616,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,46,David Koehler,photo,unavailable,,http://www.ilga.gov/Senate/Members/Details/3271,Not published by official source
illinoisSenate,47,Neil Anderson,name,value,Neil Anderson,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,47,Neil Anderson,email,unavailable,,http://www.ilga.gov/Senate/Members/rptMemberList,Not published by official source
illinoisSenate,47,Neil Anderson,phone,value,(309) 230-7584,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,47,Neil Anderson,address,value,103 North College Avenue #201 Aledo IL 61231,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,47,Neil Anderson,photo,unavailable,,http://www.ilga.gov/Senate/Members/Details/3312,Not published by official source
illinoisSenate,48,Doris Turner,name,value,Doris Turner,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,48,Doris Turner,email,unavailable,,http://www.ilga.gov/Senate/Members/rptMemberList,Not published by official source
illinoisSenate,48,Doris Turner,phone,value,(217) 706-5311,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,48,Doris Turner,address,value,1210 S. Jasper Decatur IL 62521,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,48,Doris Turner,photo,unavailable,,http://www.ilga.gov/Senate/Members/Details/3399,Not published by official source
illinoisSenate,49,Meg Loughran Cappel,name,value,Meg Loughran Cappel,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,49,Meg Loughran Cappel,email,unavailable,,http://www.ilga.gov/Senate/Members/rptMemberList,Not published by official source
illinoisSenate,49,Meg Loughran Cappel,phone,value,(815) 267-6119,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,49,Meg Loughran Cappel,address,value,20660 Caton Farm Rd. Unit D Crest Hill IL 60403,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,49,Meg Loughran Cappel,photo,unavailable,,http://www.ilga.gov/Senate/Members/Details/3380,Not published by official source
illinoisSenate,50,Jil Tracy,name,value,Jil Tracy,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,50,Jil Tracy,email,unavailable,,http://www.ilga.gov/Senate/Members/rptMemberList,Not published by official source
illinoisSenate,50,Jil Tracy,phone,value,(217) 223-0833,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,50,Jil Tracy,address,value,3601 East Lake Centre Drive Suite 200 Quincy IL 62305,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,50,Jil Tracy,photo,unavailable,,http://www.ilga.gov/Senate/Members/Details/3319,Not published by official source
illinoisSenate,51,Chapin Rose,name,value,Chapin Rose,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,51,Chapin Rose,email,unavailable,,http://www.ilga.gov/Senate/Members/rptMemberList,Not published by official source
illinoisSenate,51,Chapin Rose,phone,value,(217) 607-1853,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,51,Chapin Rose,address,value,510 S. Staley Road Suite D Champaign IL 61822,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,51,Chapin Rose,photo,unavailable,,http://www.ilga.gov/Senate/Members/Details/3295,Not published by official source
illinoisSenate,52,Paul Faraci,name,value,Paul Faraci,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,52,Paul Faraci,email,unavailable,,http://www.ilga.gov/Senate/Members/rptMemberList,Not published by official source
illinoisSenate,52,Paul Faraci,phone,value,(217) 355-5252,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,52,Paul Faraci,address,value,45 E. University Ave. Suite 206 Champaign IL 61820,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,52,Paul Faraci,photo,unavailable,,http://www.ilga.gov/Senate/Members/Details/3412,Not published by official source
illinoisSenate,53,Chris Balkema,name,value,Chris Balkema,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,53,Chris Balkema,email,unavailable,,http://www.ilga.gov/Senate/Members/rptMemberList,Not published by official source
illinoisSenate,53,Chris Balkema,phone,value,(815) 844-9179,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,53,Chris Balkema,address,value,305 W. Madison St. Pontiac IL 61764,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,53,Chris Balkema,photo,unavailable,,http://www.ilga.gov/Senate/Members/Details/3413,Not published by official source
illinoisSenate,54,Steve McClure,name,value,Steve McClure,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,54,Steve McClure,email,unavailable,,http://www.ilga.gov/Senate/Members/rptMemberList,Not published by official source
illinoisSenate,54,Steve McClure,phone,value,(217) 960-0788,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,54,Steve McClure,address,value,410 North Monroe Street Suite 200 Litchfield IL 62056,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,54,Steve McClure,photo,unavailable,,http://www.ilga.gov/Senate/Members/Details/3342,Not published by official source
illinoisSenate,55,Jason Plummer,name,value,Jason Plummer,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,55,Jason Plummer,email,unavailable,,http://www.ilga.gov/Senate/Members/rptMemberList,Not published by official source
illinoisSenate,55,Jason Plummer,phone,value,(618) 283-3000,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,55,Jason Plummer,address,value,310 W. Gallatin St. Vandalia IL 62471,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,55,Jason Plummer,photo,unavailable,,http://www.ilga.gov/Senate/Members/Details/3344,Not published by official source
illinoisSenate,56,Erica Harriss,name,value,Erica Harriss,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,56,Erica Harriss,email,unavailable,,http://www.ilga.gov/Senate/Members/rptMemberList,Not published by official source
illinoisSenate,56,Erica Harriss,phone,value,(618) 307-5789,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,56,Erica Harriss,address,value,120 North Main Street Suite 1B Edwardsville IL 62025,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,56,Erica Harriss,photo,unavailable,,http://www.ilga.gov/Senate/Members/Details/3411,Not published by official source
illinoisSenate,57,Christopher Belt,name,value,Christopher Belt,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,57,Christopher Belt,email,unavailable,,http://www.ilga.gov/Senate/Members/rptMemberList,Not published by official source
illinoisSenate,57,Christopher Belt,phone,value,(618) 875-1212,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,57,Christopher Belt,address,value,"Kenneth Hall Bldg, 10 Collinsville Ave. Suite 201A East St. Louis IL 62201",http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,57,Christopher Belt,photo,unavailable,,http://www.ilga.gov/Senate/Members/Details/3337,Not published by official source
illinoisSenate,58,Terri Bryant,name,value,Terri Bryant,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,58,Terri Bryant,email,unavailable,,http://www.ilga.gov/Senate/Members/rptMemberList,Not published by official source
illinoisSenate,58,Terri Bryant,phone,value,(618) 684-1100,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,58,Terri Bryant,address,value,1032 W. Industrial Park Road Murphysboro IL 62966,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,58,Terri Bryant,photo,unavailable,,http://www.ilga.gov/Senate/Members/Details/3386,Not published by official source
illinoisSenate,59,Dale Fowler,name,value,Dale Fowler,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,59,Dale Fowler,email,unavailable,,http://www.ilga.gov/Senate/Members/rptMemberList,Not published by official source
illinoisSenate,59,Dale Fowler,phone,value,(618) 294-8951,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,59,Dale Fowler,address,value,2 North Vine Suite 600 Harrisburg IL 62946,http://www.ilga.gov/Senate/Members/rptMemberList,
illinoisSenate,59,Dale Fowler,photo,unavailable,,http://www.ilga.gov/Senate/Members/Details/3318,Not published by official source
police,17,Luis Bermudez,name,value,Luis Bermudez,https://ccpsa.chicago.gov/district-council/17th-district-council/,
police,17,Luis Bermudez,email,value,Luis.Bermudez@cityofchicago.org,https://ccpsa.chicago.gov/member/luis-bermudez/,
police,17,Luis Bermudez,phone,unavailable,,https://ccpsa.chicago.gov/district-council/17th-district-council/,Not published by official source
police,17,Luis Bermudez,address,unavailable,,https://ccpsa.chicago.gov/district-council/17th-district-council/,Not published by official source
police,17,Luis Bermudez,photo,unavailable,,https://ccpsa.chicago.gov/district-council/17th-district-council/,Not published by official source
police,17,Elizabeth Rochford,name,value,Elizabeth Rochford,https://ccpsa.chicago.gov/district-council/17th-district-council/,
police,17,Elizabeth Rochford,email,value,Elizabeth.Rochford@cityofchicago.org,https://ccpsa.chicago.gov/member/elizabeth-rochford/,
police,17,Elizabeth Rochford,phone,unavailable,,https://ccpsa.chicago.gov/district-council/17th-district-council/,Not published by official source
police,17,Elizabeth Rochford,address,unavailable,,https://ccpsa.chicago.gov/district-council/17th-district-council/,Not published by official source
police,17,Elizabeth Rochford,photo,value,https://ccpsa.chicago.gov/wp-content/uploads/2024/04/2024-03-24-Rochford-Elizabeth_WM2261-scaled.jpg,https://ccpsa.chicago.gov/district-council/17th-district-council/,
police,17,Anthony Tamez,name,value,Anthony Tamez,https://ccpsa.chicago.gov/district-council/17th-district-council/,
police,17,Anthony Tamez,email,value,Anthony.Tamez1@cityofchicago.org,https://ccpsa.chicago.gov/member/anthony-tamez/,
police,17,Anthony Tamez,phone,unavailable,,https://ccpsa.chicago.gov/district-council/17th-district-council/,Not published by official source
police,17,Anthony Tamez,address,unavailable,,https://ccpsa.chicago.gov/district-council/17th-district-council/,Not published by official source
police,17,Anthony Tamez,photo,value,https://ccpsa.chicago.gov/wp-content/uploads/2024/04/Anthony-Tamez-scaled.jpg,https://ccpsa.chicago.gov/district-council/17th-district-council/,
police,20,Anna Rubin,name,value,Anna Rubin,https://ccpsa.chicago.gov/district-council/20th-district-council/,
police,20,Anna Rubin,email,value,Anna.Rubin@cityofchicago.org,https://ccpsa.chicago.gov/member/anna-rubin/,
police,20,Anna Rubin,phone,unavailable,,https://ccpsa.chicago.gov/district-council/20th-district-council/,Not published by official source
police,20,Anna Rubin,address,unavailable,,https://ccpsa.chicago.gov/district-council/20th-district-council/,Not published by official source
police,20,Anna Rubin,photo,value,https://ccpsa.chicago.gov/wp-content/uploads/2024/04/2024-03-24-Rubin-Anna_WM2325-scaled.jpg,https://ccpsa.chicago.gov/district-council/20th-district-council/,
police,20,Darrell Dacres,name,value,Darrell Dacres,https://ccpsa.chicago.gov/district-council/20th-district-council/,
police,20,Darrell Dacres,email,value,Darrell.Dacres@cityofchicago.org,https://ccpsa.chicago.gov/member/darrell-dacres/,
police,20,Darrell Dacres,phone,unavailable,,https://ccpsa.chicago.gov/district-council/20th-district-council/,Not published by official source
police,20,Darrell Dacres,address,unavailable,,https://ccpsa.chicago.gov/district-council/20th-district-council/,Not published by official source
police,20,Darrell Dacres,photo,value,https://ccpsa.chicago.gov/wp-content/uploads/2024/04/Dacres-Darrell-2024-010-scaled.jpg,https://ccpsa.chicago.gov/district-council/20th-district-council/,
police,20,Deirdre O’Connor,name,value,Deirdre O’Connor,https://ccpsa.chicago.gov/district-council/20th-district-council/,
police,20,Deirdre O’Connor,email,value,Deirdre.OConnor2@cityofchicago.org,https://ccpsa.chicago.gov/member/deirdre-oconnor/,
police,20,Deirdre O’Connor,phone,unavailable,,https://ccpsa.chicago.gov/district-council/20th-district-council/,Not published by official source
